id,naslov,število epizod,status,sezona premiere,leto premiere,vir,dolzina epizode v minutah,oznaka,ocena,člani,favoritizacije,demografika,teme,žanri,studii,povezani vnosi,glavni liki
6727,Mechakko Dotakon,28,Finished Airing,Spring,1981,Unknown,25,G - All Ages,5.79,906,0,NG,[],"['Comedy', 'Sci-Fi']",[],[],"[('232770', 'Dotakon', 'Main'), ('183758', 'Maeda', 'Supporting'), ('183548', 'Akai, Gonpachi', 'Supporting'), ('170121', 'Dan, Michiru', 'Supporting'), ('165924', 'Kawai, Yousuke', 'Supporting'), ('85113', 'Tobe, Genta', 'Supporting')]"
5594,Fuusen no Doratarou,13,Finished Airing,Spring,1981,Original,25,G - All Ages,N/A,445,0,Kids,[],[],"[('22', 'Nippon Animation')]",[],[]
2510,Sengoku Majin Goushougun,26,Finished Airing,Summer,1981,Original,24,PG-13 - Teens 13 or older,6.49,3703,4,NG,"['Mecha', 'Parody']","['Action', 'Sci-Fi']","[('242', 'Ashi Productions')]",[],"[('4432', 'Shimada, Remy', 'Main'), ('28869', 'Bundle, Leonardo Medici', 'Main'), ('4434', 'Gagler, Killy', 'Main'), ('4433', 'Hojoh, Shingo', 'Main'), ('28870', 'Cuttnal, Suegni', 'Main'), ('28868', 'Commander Kernagul', 'Main'), ('154463', 'Sanada, Kenta', 'Supporting'), ('154466', 'Cronkite, Isabelle', 'Supporting'), ('154467', 'Tekomu', 'Supporting'), ('154468', 'Narrator', 'Supporting')]"
1293,Urusei Yatsura,195,Finished Airing,Fall,1981,Manga,25,PG-13 - Teens 13 or older,7.71,90752,1240,Shounen,[],"['Comedy', 'Romance', 'Sci-Fi']","[('1', 'Pierrot'), ('37', 'Studio Deen')]",[],"[('4835', 'Lum', 'Main'), ('4834', 'Moroboshi, Ataru', 'Main'), ('4836', 'Mendou, Shuutarou', 'Main'), ('4837', 'Miyake, Shinobu', 'Main'), ('18380', 'Ran', 'Supporting'), ('3646', 'Fujinami, Ryuunosuke', 'Supporting'), ('19104', 'Sakura', 'Supporting'), ('17499', 'Sakuranbou', 'Supporting'), ('22390', 'Satoshi', 'Supporting'), ('12958', 'Ten', 'Supporting')]"
4936,Ninja Hattori-kun,694,Finished Airing,Fall,1981,Manga,10,G - All Ages,6.95,12040,40,Shounen,['Martial Arts'],"['Comedy', 'Slice of Life']","[('247', 'Shin-Ei Animation')]",[],"[('23936', 'Hattori, Kanzou', 'Main'), ('157402', 'Kemumaki, Kemuzou', 'Main'), ('152016', 'Hattori, Shinzou', 'Main'), ('148940', 'Kawai, Yumeko', 'Main'), ('148938', 'Mitsuba, Kenichi', 'Main'), ('174705', 'Tsubame', 'Supporting')]"
2257,Taiyou no Kiba Dagram,75,Finished Airing,Fall,1981,Original,23,PG-13 - Teens 13 or older,7.37,6594,72,NG,"['Mecha', 'Military']","['Action', 'Drama', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('37960', 'Lecoque, Helmut J.', 'Main'), ('19112', 'Cashim, Crinn', 'Main'), ('21063', 'Andrew, Rocky', 'Main'), ('38018', 'Auxerre, Daisy', 'Supporting'), ('37986', 'Donett, Canary', 'Supporting'), ('38015', 'Boyd, Rick', 'Supporting'), ('37961', 'Zaltsev, Jackie', 'Supporting'), ('39104', 'Destin, Call', 'Supporting'), ('38098', 'Narrator', 'Supporting'), ('37980', 'Samalin, David', 'Supporting')]"
2331,Uchuu Densetsu Ulysses 31,26,Finished Airing,Fall,1981,Original,25,G - All Ages,7.09,6149,30,NG,['Space'],"['Action', 'Adventure', 'Sci-Fi']","[('73', 'TMS Entertainment')]",[],"[('12583', 'Ulysses', 'Main'), ('12582', 'Themis', 'Main'), ('10304', 'Telemachus', 'Main'), ('12585', 'Nono', 'Supporting'), ('12584', 'Noumayos', 'Supporting'), ('252844', 'Heratos', 'Supporting'), ('252846', 'Attina', 'Supporting'), ('252843', 'Chronos', 'Supporting'), ('242606', 'Shirka', 'Supporting'), ('102461', 'Zeus', 'Supporting')]"
2748,Dash! Kappei,65,Finished Airing,Fall,1981,Manga,25,PG-13 - Teens 13 or older,7.15,5916,29,Shounen,[],"['Comedy', 'Sports', 'Ecchi']","[('103', 'Tatsunoko Production'), ('939', 'Tama Production')]",[],"[('3264', 'Sakamoto, Kappei', 'Main'), ('3265', 'Aki, Akane', 'Main'), ('3266', 'Seiichiro', 'Supporting'), ('3267', 'Tachibana, Kaoru', 'Supporting'), ('157115', 'Akane&#039;s Mother', 'Supporting'), ('186423', 'Kuroki', 'Supporting'), ('157114', 'Daiba', 'Supporting'), ('157116', 'Akane&#039;s Father', 'Supporting'), ('157112', 'Principal', 'Supporting'), ('3268', 'Nemuri, Kyoushirou', 'Supporting')]"
3391,Maicching Machiko-sensei,95,Finished Airing,Fall,1981,Manga,25,R+ - Mild Nudity,6.18,4241,9,NG,['School'],"['Comedy', 'Ecchi']","[('1', 'Pierrot')]",[],"[('37504', 'Mai, Machiko', 'Main'), ('142233', 'Ikegami, Kenta', 'Main'), ('142240', 'Yamagata-sensei', 'Main'), ('142236', 'Abashiri, Kinzou', 'Main'), ('163912', 'Matsumoto, Hiroshi', 'Main'), ('142237', 'Kameyama, Tamao', 'Main'), ('142242', 'Vice Principal', 'Supporting'), ('142241', 'Hiromi', 'Supporting'), ('170540', 'Nabe', 'Supporting'), ('170551', 'Gonzaemon', 'Supporting')]"
3761,Wanwan Sanjuushi,26,Finished Airing,Fall,1981,Novel,24,G - All Ages,6.76,3772,11,NG,"['Anthropomorphic', 'Historical']",['Adventure'],"[('22', 'Nippon Animation')]",[],"[('10098', 'D&#039;Artagnan, Charles de Batz de Castelmore', 'Main'), ('198506', 'Pip', 'Supporting')]"
3399,Rokushin Gattai GodMars,64,Finished Airing,Fall,1981,Manga,24,PG-13 - Teens 13 or older,6.36,3219,2,NG,"['Mecha', 'Space']","['Action', 'Sci-Fi']","[('65', 'Tokyo Movie Shinsha'), ('1095', 'Studio Cockpit')]",[],"[('32585', 'Xul, Emperor', 'Main'), ('8742', 'Myoujin, Takeru', 'Main'), ('32584', 'Flore', 'Main'), ('32577', 'Rosee', 'Main'), ('8758', 'Marg', 'Main'), ('32580', 'Kiso, Akira', 'Supporting'), ('32587', 'Gasshu', 'Supporting'), ('218377', 'Warl', 'Supporting'), ('218378', 'Sagule', 'Supporting'), ('218380', 'Aida', 'Supporting')]"
4240,Ginga Senpuu Braiger,39,Finished Airing,Fall,1981,Original,23,PG-13 - Teens 13 or older,6.71,3047,13,NG,"['Mecha', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]","[('4242', 'Ginga Reppuu Baxingar')]","[('48345', 'Godonov, Isaac', 'Main'), ('48339', 'Kido, Jotaro', 'Main'), ('48343', 'Valencia, Machiko', 'Main'), ('48341', 'Bowie, Steven', 'Main'), ('127707', 'Carmen, Carmen', 'Supporting'), ('50667', 'Pancho, Poccho', 'Supporting')]"
2882,Anime Oyako Gekijou,26,Finished Airing,Fall,1981,Original,24,G - All Ages,6.13,2803,11,Kids,['Historical'],"['Adventure', 'Fantasy', 'Sci-Fi']","[('103', 'Tatsunoko Production')]","[('3936', 'Personal Computer Travel Tanteidan')]","[('18313', 'Yamato, Azusa', 'Main'), ('18314', 'Azuka, Sho', 'Main'), ('18315', 'Zenmaijikake', 'Main'), ('19125', 'Professor', 'Supporting')]"
3947,Jarinko Chie (TV),64,Finished Airing,Fall,1981,Manga,24,G - All Ages,6.59,1566,3,Seinen,[],"['Comedy', 'Drama']","[('65', 'Tokyo Movie Shinsha')]",[],"[('40011', 'Takemoto, Chie', 'Main'), ('102577', 'Takemoto, Tetsu', 'Supporting'), ('225028', 'Kobayashi, Masaru', 'Supporting'), ('102603', 'Maruyama, Mitsuru', 'Supporting'), ('102419', 'Takemoto, Yoshie', 'Supporting')]"
3873,Honey Honey no Suteki na Bouken,29,Finished Airing,Fall,1981,Manga,24,G - All Ages,6.27,1472,5,Shoujo,['Historical'],['Adventure'],[],[],"[('118473', 'Phoenix', 'Main'), ('118471', 'Flora, Princess', 'Main'), ('118469', 'Honey, Honey', 'Main')]"
11829,Manga Mitokoumon,46,Finished Airing,Fall,1981,Unknown,24,PG-13 - Teens 13 or older,6.68,1408,2,NG,['Historical'],[],[],[],[]
21487,Shin Dokonjou Gaeru,30,Finished Airing,Fall,1981,Manga,25,G - All Ages,5.99,894,1,Shounen,[],"['Comedy', 'Slice of Life']","[('65', 'Tokyo Movie Shinsha')]","[('5618', 'Dokonjou Gaeru')]","[('25532', 'Pyonkichi', 'Main'), ('25533', 'Kaizuka, Hiroshi', 'Main'), ('96297', 'Minami-sensei', 'Supporting'), ('163018', 'Sagawa, Umesaburou', 'Supporting'), ('96295', 'Machida-sensei', 'Supporting')]"
2254,Sentou Mecha Xabungle,50,Finished Airing,Winter,1982,Original,24,PG-13 - Teens 13 or older,7.15,5768,43,NG,"['Mecha', 'Military']","['Action', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('38885', 'Amos, Jiron', 'Main'), ('40204', 'Cargo, Elchi', 'Main'), ('40205', 'Uralo, Rag', 'Main'), ('40209', 'Big, Fatman', 'Supporting'), ('40207', 'Chill', 'Supporting'), ('40203', 'Sharon, Timp', 'Supporting'), ('40215', 'Narrator', 'Supporting'), ('40214', 'Rank, Arthur', 'Supporting'), ('40213', 'Biel', 'Supporting'), ('40210', 'Memuma, Cotsett', 'Supporting')]"
2573,Minami no Niji no Lucy,50,Finished Airing,Winter,1982,Novel,25,G - All Ages,6.97,3094,12,NG,[],"['Adventure', 'Slice of Life']","[('22', 'Nippon Animation')]",[],"[('194158', 'Popple, Lucy-May', 'Main'), ('234768', 'Popple, Ben', 'Main'), ('234769', 'Popple, Tob', 'Main'), ('207119', 'Popple, Arthur', 'Main'), ('207118', 'Popple, Annie', 'Main'), ('194159', 'Popple, Kate', 'Main'), ('204556', 'Popple, Clara', 'Main'), ('248209', 'Mr. Adam', 'Supporting'), ('248118', 'Mr. McKenzie', 'Supporting'), ('247571', 'Mac, Jane', 'Supporting')]"
8011,Time Bokan Series: Gyakuten Ippatsuman,58,Finished Airing,Winter,1982,Unknown,24,PG-13 - Teens 13 or older,5.82,1582,1,NG,['Mecha'],"['Action', 'Comedy', 'Sci-Fi']","[('103', 'Tatsunoko Production')]",[],"[('90909', 'Mun-Mun', 'Main'), ('90907', 'Kosuinen', 'Main'), ('8596', 'Narrator', 'Supporting')]"
6629,Asari-chan,54,Finished Airing,Winter,1982,Manga,24,G - All Ages,6.09,1377,3,Shoujo,[],['Comedy'],"[('18', 'Toei Animation')]",[],"[('120959', 'Asari', 'Main'), ('120971', 'Ibara', 'Supporting'), ('120969', 'Tatami', 'Supporting'), ('120967', 'Mama', 'Supporting'), ('120965', 'Papa', 'Supporting'), ('120963', 'Nirou', 'Supporting')]"
23973,Fuku-chan,71,Finished Airing,Winter,1982,Other,25,PG - Children,N/A,438,1,Kids,[],['Slice of Life'],"[('247', 'Shin-Ei Animation')]",[],"[('121407', 'Fuchida, Fukuo', 'Main'), ('121415', 'Ganta', 'Supporting'), ('121413', 'Kiyo-chan', 'Supporting'), ('121411', 'Kumi-chan', 'Supporting'), ('121409', 'Arakuma-san', 'Supporting')]"
1279,Taiyou no Ko Esteban,39,Finished Airing,Spring,1982,Novel,27,PG-13 - Teens 13 or older,7.75,14137,122,NG,['Historical'],"['Adventure', 'Sci-Fi']","[('1', 'Pierrot')]",[],"[('9086', 'Mendoza', 'Main'), ('9083', 'Esteban', 'Main'), ('9084', 'Zia', 'Main'), ('9085', 'Tao', 'Main'), ('34294', 'Wayna', 'Supporting'), ('34283', 'Marinche', 'Supporting'), ('34290', 'Kraka', 'Supporting'), ('34205', 'Menator', 'Supporting'), ('34280', 'Sancho', 'Supporting'), ('10218', 'Picchu', 'Supporting')]"
518,Mahou no Princess Minky Momo,63,Finished Airing,Spring,1982,Original,23,G - All Ages,6.89,9987,35,NG,['Mahou Shoujo'],['Fantasy'],"[('242', 'Ashi Productions')]",[],"[('20197', 'Momo', 'Main'), ('229374', 'Fat', 'Supporting'), ('229337', 'Bruto', 'Supporting'), ('229338', 'Doctor Bird', 'Supporting'), ('229334', 'Captain Hook', 'Supporting'), ('229339', 'Zenidar', 'Supporting'), ('229333', 'Petro', 'Supporting'), ('229331', 'Erika', 'Supporting'), ('229332', 'Chako', 'Supporting'), ('229340', 'Ripley', 'Supporting')]"
2835,Patalliro!,49,Finished Airing,Spring,1982,Manga,24,PG-13 - Teens 13 or older,7.27,9160,116,Shoujo,[],"['Adventure', 'Boys Love', 'Comedy']","[('18', 'Toei Animation')]",[],"[('14487', 'Bancoran, Major Jack Barbarossa', 'Main'), ('14488', 'Juschenfe, Maraich', 'Main'), ('14486', 'Patalliro the 8th', 'Main'), ('95285', 'Plasma X', 'Supporting'), ('191293', 'Rashanu', 'Supporting'), ('95557', 'Skunky', 'Supporting'), ('95289', 'Sukun 1', 'Supporting'), ('95503', 'Bjorn', 'Supporting'), ('116251', 'Sidewinder', 'Supporting'), ('95625', 'Madeline', 'Supporting')]"
3136,Ochamegami Monogatari: Korokoro Pollon,46,Finished Airing,Spring,1982,Manga,22,G - All Ages,6.95,3909,19,NG,['Parody'],['Comedy'],"[('281', 'Kokusai Eigasha')]",[],"[('50343', 'Pollon', 'Main'), ('58285', 'Eros', 'Main'), ('58283', 'Apollo', 'Supporting'), ('58291', 'Cha Cha Cha', 'Supporting'), ('58293', 'Narrator', 'Supporting'), ('58287', 'Zeus', 'Supporting')]"
4853,Tezuka Osamu no Don Dracula,8,Finished Airing,Spring,1982,Manga,24,R+ - Mild Nudity,5.99,3241,3,NG,['Vampire'],"['Comedy', 'Horror', 'Supernatural']","[('200', 'Tezuka Productions')]",[],"[('73957', 'Igor', 'Main'), ('73871', 'Chocola', 'Main'), ('38872', 'Dracula, Hakushaku', 'Main')]"
3609,Kikou Kantai Dairugger XV,52,Finished Airing,Spring,1982,Unknown,25,PG-13 - Teens 13 or older,6.38,3078,12,NG,"['Mecha', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('78607', 'Manabu, Aki', 'Main'), ('78605', 'Asimov, Dick', 'Supporting'), ('78611', 'Keats, Miranda', 'Supporting'), ('78629', 'Teles, Socrat', 'Supporting'), ('78891', 'Sim', 'Supporting'), ('78893', 'Captain Barataria', 'Supporting'), ('78733', 'Gramont', 'Supporting'), ('78729', 'Caponero, Supreme Commander', 'Supporting'), ('78691', 'Doctor Search', 'Supporting'), ('78699', 'Roche', 'Supporting')]"
3880,Makyou Densetsu Acrobunch,24,Finished Airing,Spring,1982,Original,25,PG-13 - Teens 13 or older,5.86,1873,1,NG,['Mecha'],['Sci-Fi'],[],[],"[('87447', 'Randou, Ryou', 'Main'), ('87449', 'Randou, Miki', 'Main'), ('87451', 'Randou, Hiro', 'Main'), ('87445', 'Randou, Reika', 'Main'), ('87443', 'Randou, Tatsuya', 'Main'), ('87441', 'Randou, Jun', 'Main'), ('158247', 'Sheila', 'Supporting'), ('234653', 'Derous, Goblin King', 'Supporting'), ('161806', 'Bullzome', 'Supporting')]"
3969,Kagaku Kyuujo-tai TechnoVoyager,18,Finished Airing,Spring,1982,Unknown,25,PG-13 - Teens 13 or older,6.08,1740,2,NG,"['Mecha', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('120485', 'Hayward, Catherine', 'Main'), ('120483', 'Hidaka, Raiji', 'Main'), ('120481', 'Edkins Jr., Sammy', 'Main'), ('120479', 'Hansen, Gran', 'Main'), ('120477', 'Jones, Eric', 'Main'), ('120475', 'Simpson, Gerard', 'Supporting')]"
3075,Tondera House no Daibouken,52,Finished Airing,Spring,1982,Original,24,G - All Ages,6.2,1691,9,NG,"['Historical', 'Time Travel']","['Adventure', 'Sci-Fi']","[('103', 'Tatsunoko Production')]",[],"[('15308', 'Casey, Justin', 'Main'), ('17584', 'Roberts, Corkey', 'Main'), ('17583', 'Roberts, Angie', 'Main'), ('124316', 'Christ, Jesus', 'Supporting')]"
12243,Game Center Arashi,26,Finished Airing,Spring,1982,Manga,24,PG-13 - Teens 13 or older,5.94,1150,3,Kids,['Video Game'],['Comedy'],"[('247', 'Shin-Ei Animation')]",[],[]
8239,Anime Yasei no Sakebi,22,Finished Airing,Spring,1982,Unknown,40,PG - Children,5.84,640,1,NG,[],"['Adventure', 'Drama']",[],[],[]
3159,The Kabocha Wine,95,Finished Airing,Summer,1982,Manga,25,PG-13 - Teens 13 or older,6.68,4087,12,Shounen,['School'],"['Comedy', 'Romance']","[('18', 'Toei Animation')]",[],"[('33036', 'Asaoka, Natsumi', 'Main'), ('33037', 'Aoba, Shunsuke', 'Main'), ('63487', 'Madoka', 'Supporting'), ('232188', 'Hosono-sensei', 'Supporting'), ('232187', 'Fujiko', 'Supporting'), ('232185', 'Mita', 'Supporting'), ('232189', 'Akiyama&#039;s Wife', 'Supporting'), ('232186', 'Takagi', 'Supporting'), ('232192', 'Garamon', 'Supporting'), ('232195', 'Akiyama', 'Supporting')]"
4242,Ginga Reppuu Baxingar,39,Finished Airing,Summer,1982,Original,25,PG-13 - Teens 13 or older,6.31,1872,0,NG,['Mecha'],"['Action', 'Adventure']","[('281', 'Kokusai Eigasha')]","[('4240', 'Ginga Senpuu Braiger'), ('4244', 'Ginga Shippuu Sasuraiger')]","[('95459', 'Kondou, Diego', 'Main'), ('95457', 'Doudi, Samanosuke', 'Main'), ('95455', 'Mineri, Layla', 'Main'), ('95461', 'Radcliffe, Stecken', 'Main'), ('95453', 'Mahoroba, Shirou', 'Main'), ('95563', 'Lee, Fang-Fang', 'Supporting'), ('95561', 'Lee, Jacky', 'Supporting'), ('95559', 'Johnny, Jean-Jacques', 'Supporting')]"
6730,Tonde Mon Pe,42,Finished Airing,Summer,1982,Unknown,23,G - All Ages,N/A,501,0,Kids,['Childcare'],['Supernatural'],"[('65', 'Tokyo Movie Shinsha')]",[],"[('79887', 'Lady Kamata', 'Supporting')]"
1088,Macross,36,Finished Airing,Fall,1982,Original,25,PG-13 - Teens 13 or older,7.89,112227,1766,NG,"['Mecha', 'Military', 'Music', 'Space']","['Action', 'Romance', 'Sci-Fi']","[('103', 'Tatsunoko Production')]",[],"[('3275', 'Hayase, Misa', 'Main'), ('5295', 'Lynn, Minmay', 'Main'), ('5301', 'Ichijou, Hikaru', 'Main'), ('5826', 'Focker, Roy', 'Supporting'), ('5299', 'Jenius, Maximilian', 'Supporting'), ('5300', 'Fallyna, Milia', 'Supporting'), ('24667', 'Global, Bruno J.', 'Supporting'), ('28292', 'Milliome, Shammy', 'Supporting'), ('24651', 'Kravshera, Quamzin', 'Supporting'), ('26141', 'La Salle, Claudia', 'Supporting')]"
2451,Space Cobra,31,Finished Airing,Fall,1982,Manga,24,R+ - Mild Nudity,7.66,24243,282,Shounen,"['Adult Cast', 'Space']","['Action', 'Adventure', 'Sci-Fi']","[('65', 'Tokyo Movie Shinsha')]",[],"[('9916', 'Cobra', 'Main'), ('17855', 'Armaroid, Lady', 'Main'), ('23297', 'Crystal Bowie', 'Supporting'), ('111307', 'Duck', 'Supporting'), ('110597', 'Rodock, Lucia', 'Supporting'), ('110131', 'Doug', 'Supporting'), ('110553', 'Royal, Dominique', 'Supporting'), ('110077', 'Tavege', 'Supporting'), ('111349', 'Bob', 'Supporting'), ('110971', 'Zeek', 'Supporting')]"
3125,Tokimeki Tonight,34,Finished Airing,Fall,1982,Manga,24,PG - Children,7.12,10374,51,Shoujo,['Vampire'],"['Comedy', 'Fantasy', 'Romance']","[('86', 'Group TAC')]",[],"[('35347', 'Etou, Ranze', 'Main'), ('41420', 'Etou, Mohri', 'Main'), ('41413', 'Kamiya, Yoko', 'Main'), ('25444', 'Makabe, Shun', 'Main'), ('41421', 'Etou, Shira', 'Main'), ('98495', 'Aaron', 'Supporting'), ('98497', 'Frankenstein', 'Supporting'), ('52017', 'Santa Claus ', 'Supporting'), ('98501', 'Blue bird', 'Supporting'), ('98499', 'Takamiyama, Emiko', 'Supporting')]"
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,22,Finished Airing,Fall,1982,Unknown,25,PG-13 - Teens 13 or older,7.36,7904,37,NG,['Space'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']","[('18', 'Toei Animation')]",[],"[('2888', 'Captain Herlock', 'Main'), ('7951', 'Ooyama, Tochirou', 'Main'), ('77045', 'Monono, Tadashi', 'Main'), ('7952', 'Emeraldas', 'Supporting'), ('24156', 'Yuki, Kei', 'Supporting'), ('85999', 'Mr. Zone', 'Supporting'), ('140949', 'The Queen of Arcadia', 'Supporting'), ('35730', 'Mii-kun', 'Supporting'), ('140959', 'Yuki, Gorou', 'Supporting'), ('140960', 'Bentselle, Father', 'Supporting')]"
8373,Shin Mitsubachi Maya no Bouken,52,Finished Airing,Fall,1982,Unknown,25,G - All Ages,6.39,4098,8,NG,[],"['Adventure', 'Comedy']","[('22', 'Nippon Animation')]","[('2571', 'Mitsubachi Maya no Bouken')]","[('12540', 'Maya', 'Main'), ('20192', 'Willi', 'Main'), ('16411', 'Phillip', 'Main'), ('247836', 'Peppi', 'Supporting'), ('247917', 'Helga', 'Supporting'), ('247935', 'Iffi', 'Supporting'), ('247835', 'Puck', 'Supporting'), ('247829', 'Christoph, Hans', 'Supporting'), ('222011', 'Cassandra', 'Supporting'), ('222012', 'Tekla', 'Supporting')]"
3806,Sasuga no Sarutobi,69,Finished Airing,Fall,1982,Manga,25,G - All Ages,6.4,2190,12,NG,['Martial Arts'],"['Adventure', 'Comedy', 'Romance', 'Sports']","[('390', 'Tsuchida Productions')]",[],"[('100807', 'Kiriga, Mako', 'Main'), ('100803', 'Sarutobi, Nikumaru', 'Main'), ('215507', 'Ishikawa, Mika', 'Supporting'), ('215518', '004989', 'Supporting'), ('215517', '00893', 'Supporting'), ('215526', 'Fujibayashi, Shouko', 'Supporting'), ('236465', 'Demon, Youko', 'Supporting'), ('236681', 'Chiaki', 'Supporting'), ('215516', 'Fuuma, Kotarou', 'Supporting'), ('236087', 'Demon, Torazo', 'Supporting')]"
8285,Ai no Senshi Rainbowman,22,Finished Airing,Fall,1982,Other,25,PG-13 - Teens 13 or older,6.22,1539,6,NG,['Mecha'],"['Action', 'Adventure', 'Sci-Fi']","[('390', 'Tsuchida Productions')]",[],"[('169367', 'Yamato, Takeshi', 'Main')]"
7956,Cybot Robocchi,39,Finished Airing,Fall,1982,Unknown,24,G - All Ages,5.93,690,0,NG,[],"['Comedy', 'Sci-Fi']","[('452', 'Knack Productions')]",[],"[('42519', 'Kurumi', 'Main'), ('184213', 'Dr. Deco', 'Supporting')]"
21491,Ninjaman Ippei,13,Finished Airing,Fall,1982,Manga,25,G - All Ages,5.95,525,0,NG,['School'],"['Action', 'Comedy', 'Slice of Life']",[],[],"[('96303', 'Yagyu, Ippei', 'Main'), ('96305', 'Yagyu, Sanpei', 'Supporting'), ('96301', 'Ageha', 'Supporting')]"
21549,Hitotsuboshi-ke no Ultra Baasan,13,Finished Airing,Fall,1982,Unknown,25,G - All Ages,N/A,511,0,NG,[],"['Comedy', 'Slice of Life']","[('44', 'Shaft'), ('452', 'Knack Productions')]",[],[]
929,Seisenshi Dunbine,49,Finished Airing,Winter,1983,Novel,24,PG-13 - Teens 13 or older,7.03,14107,48,NG,"['Isekai', 'Mecha']","['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']","[('14', 'Sunrise')]",[],"[('19014', 'Zama, Shou', 'Main'), ('19048', 'Fau, Cham', 'Main'), ('19049', 'Frozen, Marvel', 'Main'), ('19053', 'Guinness, Todd', 'Supporting'), ('19055', 'Weapon, Shot', 'Supporting'), ('35965', 'Lapana, Ciela', 'Supporting'), ('19051', 'Given, Neal', 'Supporting'), ('19050', 'Bunnings, Bern', 'Supporting'), ('238159', 'On, Godo', 'Supporting'), ('238123', 'Rou, Nigu', 'Supporting')]"
2546,Alps Monogatari: Watashi no Annette,48,Finished Airing,Winter,1983,Book,25,G - All Ages,6.76,4787,10,NG,['Historical'],"['Drama', 'Slice of Life']","[('22', 'Nippon Animation')]",[],"[('39166', 'Burnier, Annette', 'Main'), ('39170', 'Morel, Lucien', 'Main'), ('39168', 'Burnier, Daniel', 'Main'), ('217179', 'Gibbet', 'Supporting'), ('217176', 'Peguin', 'Supporting'), ('217134', 'Nicholas', 'Supporting'), ('217180', 'Elena', 'Supporting'), ('217181', 'Elizabeth', 'Supporting'), ('217184', 'Barrow, Caesar', 'Supporting'), ('217183', 'Powell', 'Supporting')]"
2933,Mirai Keisatsu Urashiman,50,Finished Airing,Winter,1983,Manga,23,PG-13 - Teens 13 or older,6.8,3175,5,NG,['Detective'],"['Action', 'Comedy', 'Sci-Fi']","[('103', 'Tatsunoko Production')]",[],"[('46003', 'Urashima, Ryuu', 'Main'), ('46005', 'Mizusawa, Claude', 'Main'), ('46007', 'Rose, Sophia Nina', 'Main'), ('127802', 'von Ludovich, Adolf', 'Supporting'), ('243468', 'Katoo', 'Supporting'), ('243469', 'Dummy Ryuu', 'Supporting'), ('243484', 'Heinz', 'Supporting'), ('243438', 'Gourmet', 'Supporting'), ('243470', 'Alcapone', 'Supporting'), ('243431', 'Ben', 'Supporting')]"
6452,Akuu Daisakusen Srungle,53,Finished Airing,Winter,1983,Original,25,PG-13 - Teens 13 or older,6.08,2106,2,NG,['Mecha'],"['Action', 'Sci-Fi']",[],[],"[('154614', 'Sexy', 'Main'), ('154620', 'Babyface', 'Main'), ('154621', 'Magician', 'Main'), ('154613', 'Superstar', 'Main'), ('154609', 'Jet', 'Main'), ('148577', 'Captain Jance', 'Main'), ('154625', 'Ankreerah', 'Supporting'), ('154624', 'Baud Lion', 'Supporting'), ('154623', 'General Tab', 'Supporting'), ('154626', 'Zashinsasu', 'Supporting')]"
