id,naslov,število epizod,sezona premiere,leto premiere,vir,dolzina epizode v minutah,ocena,člani,demografika,teme,žanri,studii
35476,Little Charo 4: Eigo de Aruku New York,36,spring,2013,Original,5,N/A,287,Kids,['Educational'],['Adventure'],['Spooky graphic']
39138,Hong Mao Lan Tu: Ao You Guo Lixian Ji,48,spring,2013,,17,N/A,184,Kids,[],[],[]
46694,Qicai Shijie,26,spring,2013,Original,14,N/A,123,Kids,[],[],[]
44417,Shaonian Shiye: Xinyi Xiao Xiake,26,spring,2013,Original,13,N/A,102,Kids,['Historical'],[],[]
44418,Shaonian Shiye: Zhili Wanshitong,26,spring,2013,Original,13,N/A,99,Kids,['Historical'],[],[]
46966,Ba Min Jingling Duo Bao Ji,26,spring,2013,Original,15,N/A,91,Kids,[],['Fantasy'],[]
48143,Kkoma Sinlang Kung Dolyeong,26,spring,2013,Original,24,N/A,86,Kids,[],['Comedy'],[]
45507,Ruyi Ku Bao: Shanzhai Ji,52,spring,2013,Original,12,N/A,84,Kids,[],['Fantasy'],[]
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,13,summer,2013,Visual novel,24,7.2,949396,NG,"['High Stakes Game', 'Psychological', 'School', 'Survival']","['Horror', 'Mystery', 'Suspense']",['Lerche']
15451,High School DxD New,12,summer,2013,Light novel,26,7.47,920213,NG,"['Harem', 'Mythology', 'School']","['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",['TNK']
18507,Free!,12,summer,2013,Original,23,7.33,806230,NG,['School'],['Sports'],[]
11633,Blood Lad,10,summer,2013,Manga,24,7.24,693243,Seinen,"['Delinquents', 'Mythology', 'Vampire']","['Action', 'Comedy', 'Fantasy']",['Brain&#039;s Base']
17074,Monogatari Series: Second Season,26,summer,2013,Light novel,25,8.76,675782,NG,['Vampire'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']",['Shaft']
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,12,summer,2013,Web manga,24,6.99,660183,NG,"['Otaku Culture', 'School']",['Comedy'],['SILVER LINK.']
16706,Kami nomi zo Shiru Sekai: Megami-hen,12,summer,2013,Manga,24,7.99,349495,Shounen,"['Harem', 'Otaku Culture']","['Comedy', 'Romance', 'Supernatural']",['Manglobe']
16918,Gin no Saji,11,summer,2013,Manga,23,8.09,296610,Shounen,['School'],['Comedy'],['A-1 Pictures']
14829,Fate/kaleid liner Prisma☆Illya,10,summer,2013,Manga,24,7.02,278757,NG,['Mahou Shoujo'],"['Action', 'Comedy', 'Fantasy']",['SILVER LINK.']
18119,Servant x Service,13,summer,2013,4-koma manga,23,7.62,223753,Seinen,"['Adult Cast', 'Workplace']",['Comedy'],['A-1 Pictures']
16009,Kamisama no Inai Nichiyoubi,12,summer,2013,Light novel,23,7.28,223078,NG,[],"['Adventure', 'Drama', 'Fantasy', 'Mystery']",['Madhouse']
16353,Love Lab,13,summer,2013,Manga,24,7.31,203495,NG,"['CGDCT', 'School']","['Comedy', 'Romance']",['Doga Kobo']
15605,Brothers Conflict,12,summer,2013,Novel,24,5.92,186058,NG,['Reverse Harem'],['Romance'],['Brain&#039;s Base']
18229,Gatchaman Crowds,12,summer,2013,Original,23,7.28,184821,NG,['Super Power'],"['Action', 'Sci-Fi']",['Tatsunoko Production']
16732,Kiniro Mosaic,12,summer,2013,4-koma manga,24,7.23,184591,NG,"['CGDCT', 'School']",['Slice of Life'],['Studio Gokumi']
17909,Uchouten Kazoku,13,summer,2013,Novel,24,7.83,169229,NG,"['Anthropomorphic', 'Mythology']","['Award Winning', 'Comedy', 'Drama', 'Fantasy']",['P.A. Works']
16157,Choujigen Game Neptune The Animation,12,summer,2013,Game,24,6.9,153657,NG,['Parody'],"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['David Production']
17741,Kimi no Iru Machi,12,summer,2013,Manga,20,6.82,153416,Shounen,['Love Polygon'],"['Drama', 'Romance']",['Gonzo']
17831,Inu to Hasami wa Tsukaiyou,12,summer,2013,Light novel,24,6.52,150809,NG,['Reincarnation'],"['Comedy', 'Supernatural']",['Gonzo']
17389,Kingdom 2nd Season,39,summer,2013,Manga,25,8.31,129449,Seinen,"['Historical', 'Military']",['Action'],['Pierrot']
16890,Makai Ouji: Devils and Realist,12,summer,2013,Manga,24,7.0,117820,Josei,"['Historical', 'Mythology', 'School']","['Comedy', 'Fantasy', 'Mystery']",['Doga Kobo']
19383,Yami Shibai,13,summer,2013,Original,4,7.0,110587,NG,[],"['Avant Garde', 'Horror', 'Supernatural']",['ILCA']
18041,Rozen Maiden (2013),13,summer,2013,Manga,24,7.33,79927,Seinen,[],"['Action', 'Comedy', 'Drama', 'Fantasy']",['Studio Deen']
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,13,summer,2013,Manga,24,7.61,64322,Shoujo,['Mythology'],"['Action', 'Fantasy', 'Mystery']",['Studio Deen']
15793,Senki Zesshou Symphogear G,13,summer,2013,Original,23,7.46,60942,NG,"['Idols (Female)', 'Music']","['Action', 'Sci-Fi']",['Satelight']
18523,Senyuu. 2,13,summer,2013,Web manga,4,7.41,57608,Shounen,['Parody'],"['Action', 'Comedy', 'Fantasy']",[]
17651,Genei wo Kakeru Taiyou,13,summer,2013,Original,24,6.39,55185,NG,"['Mahou Shoujo', 'Psychological']","['Action', 'Drama', 'Fantasy']",['AIC']
17821,Stella Jogakuin Koutou-ka C³-bu,13,summer,2013,Manga,24,6.52,55016,NG,"['Military', 'School']",['Sports'],['Gainax']
18465,Genshiken Nidaime,13,summer,2013,Manga,24,7.42,54198,Seinen,"['Adult Cast', 'Otaku Culture', 'Parody']",['Slice of Life'],['Production I.G']
18495,Kitaku-bu Katsudou Kiroku,12,summer,2013,Web manga,23,6.77,52424,NG,"['CGDCT', 'School']",['Comedy'],['Nomad']
16051,Ro-Kyu-Bu! SS,12,summer,2013,Light novel,24,7.01,38993,NG,"['School', 'Team Sports']","['Comedy', 'Sports', 'Ecchi']",[]
18121,Teekyuu 2,12,summer,2013,Manga,2,6.69,32310,Shounen,['School'],['Comedy'],['MAPPA']
15883,Fantasista Doll,12,summer,2013,Original,23,6.15,27583,NG,[],"['Fantasy', 'Sci-Fi']",['Hoods Entertainment']
18099,Recorder to Randoseru Mi☆,12,summer,2013,4-koma manga,3,6.6,23802,Seinen,['School'],"['Comedy', 'Slice of Life']",['Seven']
15731,Tamayura: More Aggressive,12,summer,2013,Original,24,7.56,21513,NG,"['CGDCT', 'Iyashikei']",['Slice of Life'],['TYO Animations']
17267,Futari wa Milky Holmes,12,summer,2013,Original,12,5.78,11425,NG,"['Detective', 'Parody', 'Super Power']","['Comedy', 'Mystery']",[]
18771,Gifuu Doudou!!: Kanetsugu to Keiji,25,summer,2013,Manga,24,6.42,8176,Seinen,"['Historical', 'Martial Arts', 'Samurai']",['Action'],['Studio Deen']
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,10,summer,2013,Original,4,5.28,3608,NG,['Mahou Shoujo'],['Comedy'],['AIC Frontier']
31427,Zinba,52,summer,2013,,23,6.61,1821,NG,"['Mythology', 'Super Power']","['Action', 'Adventure', 'Comedy']",['Alpha Animation']
23897,Lovely Movie: Itoshi no Muco,20,summer,2013,Manga,2,6.41,1533,NG,['Pets'],['Slice of Life'],['Doga Kobo']
30173,Fruity Samurai,13,summer,2013,Original,3,5.49,925,NG,"['Historical', 'Samurai']","['Action', 'Comedy']",['happyproject']
27757,Anisava,13,summer,2013,,5,5.49,879,NG,['Anthropomorphic'],"['Comedy', 'Romance']",[]
19305,Nyuru Nyuru!! Kakusen-kun,25,summer,2013,,2,5.6,814,NG,[],['Comedy'],['DLE']
32819,Xiong Chumo: Conglin Zong Dong Yuan,104,summer,2013,Original,13,5.58,431,Kids,[],['Comedy'],[]
18983,Yuuto-kun ga Iku,26,summer,2013,,1,N/A,370,Kids,['Team Sports'],['Sports'],['Shirogumi']
46737,Xing Zi Xiao Chu Shen,40,summer,2013,Original,13,N/A,108,Kids,[],"['Fantasy', 'Gourmet']",[]
44419,Shaonian Shiye: Yongzhe Chuang Jiangnan,26,summer,2013,Original,14,N/A,100,Kids,['Historical'],[],[]
45417,Konglong Laile,26,summer,2013,Original,13,N/A,95,Kids,['Anthropomorphic'],['Fantasy'],[]
45509,Ruyi Ku Bao: Ben Ben Zhu,52,summer,2013,Original,12,N/A,81,Kids,[],['Fantasy'],[]
18679,Kill la Kill,24,fall,2013,Original,24,8.03,1737604,NG,"['School', 'Super Power']","['Action', 'Comedy', 'Fantasy', 'Ecchi']",['Trigger']
18153,Kyoukai no Kanata,12,fall,2013,Light novel,24,7.72,1176082,NG,['School'],"['Action', 'Fantasy']",['Kyoto Animation']
17265,Log Horizon,25,fall,2013,Light novel,24,7.91,1124943,NG,"['Adult Cast', 'Video Game']","['Action', 'Adventure', 'Fantasy']",['Satelight']
17895,Golden Time,24,fall,2013,Light novel,24,7.74,1052125,NG,"['Adult Cast', 'Love Polygon']","['Drama', 'Romance']",['J.C.Staff']
16894,Kuroko no Basket 2nd Season,25,fall,2013,Manga,24,8.21,864543,Shounen,"['School', 'Team Sports']",['Sports'],['Production I.G']
18115,Magi: The Kingdom of Magic,25,fall,2013,Manga,25,8.21,849369,Shounen,[],"['Action', 'Adventure', 'Fantasy']",['A-1 Pictures']
18277,Strike the Blood,24,fall,2013,Light novel,24,7.02,643710,NG,"['Harem', 'School', 'Vampire']","['Action', 'Fantasy', 'Ecchi']",[]
16067,Nagi no Asu kara,26,fall,2013,Original,23,7.95,606776,NG,['Love Polygon'],"['Drama', 'Fantasy', 'Romance']",['P.A. Works']
16011,Tokyo Ravens,24,fall,2013,Light novel,23,7.41,491217,NG,['School'],"['Action', 'Fantasy', 'Romance']",['8bit']
17549,Non Non Biyori,12,fall,2013,Manga,24,7.94,430731,Seinen,"['CGDCT', 'Iyashikei', 'School']",['Slice of Life'],['SILVER LINK.']
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",10,fall,2013,Light novel,24,7.14,409019,NG,"['Harem', 'School']","['Comedy', 'Romance']",['Diomedéa']
18247,IS: Infinite Stratos 2,12,fall,2013,Light novel,24,6.46,396097,NG,"['Harem', 'School']","['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['8bit']
19369,Outbreak Company,12,fall,2013,Light novel,24,7.17,364316,NG,"['Harem', 'Isekai', 'Otaku Culture', 'Parody']","['Comedy', 'Fantasy']",['feel.']
17513,Diabolik Lovers,12,fall,2013,Visual novel,15,5.19,353329,Josei,"['Reverse Harem', 'School', 'Vampire']","['Drama', 'Supernatural']",['Zexcs']
17247,Machine-Doll wa Kizutsukanai,12,fall,2013,Light novel,23,7.04,329030,NG,"['Harem', 'School']","['Action', 'Fantasy', 'Sci-Fi', 'Ecchi']",['Lerche']
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,12,fall,2013,Light novel,24,6.8,308843,NG,[],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",['asread.']
19647,Hajime no Ippo: Rising,25,fall,2013,Manga,22,8.6,264584,Shounen,['Combat Sports'],['Sports'],[]
18245,White Album 2,13,fall,2013,Visual novel,23,7.6,248921,NG,"['Love Polygon', 'Music']","['Drama', 'Romance']",['Satelight']
18689,Diamond no Ace,75,fall,2013,Manga,24,8.11,248188,Shounen,"['School', 'Team Sports']",['Sports'],[]
18179,Yowamushi Pedal,38,fall,2013,Manga,24,7.93,234980,Shounen,['Racing'],['Sports'],['TMS Entertainment']
19703,Kyousou Giga (TV),10,fall,2013,Original,25,7.7,193674,NG,[],"['Action', 'Fantasy']",['Toei Animation']
19291,Pokemon XY,93,fall,2013,Game,23,7.42,175457,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['OLM']
18195,Little Busters! Refrain,13,fall,2013,Visual novel,24,8.18,167917,NG,['School'],"['Comedy', 'Drama', 'Romance', 'Supernatural']",['J.C.Staff']
18001,Freezing Vibration,12,fall,2013,Manga,23,6.71,167660,Seinen,"['Harem', 'Military', 'Super Power']","['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",['A.C.G.T.']
18893,Aoki Hagane no Arpeggio: Ars Nova,12,fall,2013,Manga,24,7.34,151620,Seinen,[],"['Action', 'Sci-Fi']",['SANZIGEN']
19151,Walkure Romanze,12,fall,2013,Visual novel,23,6.3,141402,NG,"['Harem', 'School']","['Romance', 'Sports', 'Ecchi']",['8bit']
19365,Samurai Flamenco,22,fall,2013,Original,23,6.88,132487,NG,"['Adult Cast', 'Parody', 'Super Power']","['Action', 'Comedy', 'Fantasy']",['Manglobe']
18497,Yozakura Quartet: Hana no Uta,13,fall,2013,Manga,23,7.45,126190,Shounen,['Super Power'],"['Action', 'Comedy', 'Supernatural']",['Tatsunoko Production']
9479,Coppelion,13,fall,2013,Manga,24,6.47,121842,Seinen,['Military'],"['Action', 'Drama', 'Sci-Fi']",['GoHands']
18295,Kakumeiki Valvrave 2nd Season,12,fall,2013,Original,24,7.25,94366,NG,"['Mecha', 'Military', 'Space']","['Action', 'Sci-Fi']",['Sunrise']
18767,BlazBlue: Alter Memory,12,fall,2013,Game,24,6.08,90112,NG,['Super Power'],"['Action', 'Fantasy']",[]
19319,Gundam Build Fighters,25,fall,2013,Original,24,7.74,76274,NG,['Mecha'],"['Action', 'Sci-Fi']",['Sunrise']
11763,Sekai de Ichiban Tsuyoku Naritai!,12,fall,2013,Manga,23,5.75,60751,NG,['Combat Sports'],"['Sports', 'Ecchi']",['Arms']
18411,Gingitsune,12,fall,2013,Manga,24,7.15,58476,Seinen,['Mythology'],"['Slice of Life', 'Supernatural']",['Diomedéa']
19367,Galilei Donna,11,fall,2013,Original,24,6.42,53766,NG,[],"['Action', 'Adventure', 'Sci-Fi']",['A-1 Pictures']
20033,Miss Monochrome The Animation,13,fall,2013,Original,4,6.37,50445,NG,"['Idols (Female)', 'Music']",['Comedy'],[]
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,25,fall,2013,Original,24,7.23,36803,NG,"['High Stakes Game', 'Strategy Game']","['Action', 'Mystery', 'Suspense']",['Sunrise']
19841,Super Seisyun Brothers,14,fall,2013,Web manga,4,6.7,32901,NG,[],"['Comedy', 'Slice of Life']",['AIC PLUS+']
19257,Megane-bu!,12,fall,2013,Other,23,6.24,30883,NG,['School'],['Comedy'],['Studio Deen']
20473,Teekyuu 3,12,fall,2013,Manga,2,6.73,27623,Shounen,['School'],['Comedy'],['MAPPA']
19919,Tesagure! Bukatsumono,12,fall,2013,Original,11,6.68,13187,NG,"['Parody', 'School']",['Comedy'],['Yaoyorozu']
20329,Koroshiya-san: The Hired Gun,10,fall,2013,4-koma manga,3,5.47,7515,Seinen,['Detective'],"['Action', 'Comedy', 'Suspense']",['Opera House']
19871,Gaist Crusher,51,fall,2013,Game,24,5.79,2671,NG,[],"['Action', 'Fantasy', 'Supernatural']",['Pierrot']
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,49,fall,2013,Card game,23,6.47,2406,NG,"['Space', 'Strategy Game']",['Adventure'],['Sunrise']
19755,Oshiri Kajiri Mushi (TV) 2nd Season,32,fall,2013,Music,5,5.25,851,Kids,[],['Comedy'],['Kinema Citrus']
19843,Tamagotchi! Miracle Friends,29,fall,2013,,23,6.04,725,Kids,[],"['Comedy', 'Fantasy']",['OLM']
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,40,fall,2013,Original,24,6.09,701,NG,[],['Action'],['Alpha Animation']
31211,Choegang Top Plate,26,fall,2013,Original,23,6.03,618,Kids,[],"['Action', 'Comedy']",[]
38525,Chuldong! Super Wings,52,fall,2013,Original,12,5.83,507,Kids,['Racing'],['Adventure'],[]
48304,Yuhuwa Chingudeul 2,28,fall,2013,Original,11,N/A,175,Kids,[],[],[]
45386,AU: Baoxiao Xiaoyuan,60,fall,2013,Mixed media,6,N/A,124,Kids,[],['Comedy'],[]
44288,Wu Zhan Dao,52,fall,2013,Original,25,N/A,115,Kids,['Mecha'],[],[]
47491,Caihong Xiong: Jizhan Huanying Guai,26,fall,2013,,14,N/A,98,Kids,['Anthropomorphic'],['Fantasy'],[]
55091,Bubble Cook Wonjeongdae,52,fall,2013,Original,23,N/A,92,Kids,[],['Gourmet'],[]
43257,San Mao Luxing Ji,26,fall,2013,,22,N/A,85,Kids,[],['Adventure'],[]
45502,Ruyi Ku Bao: Dong Dou Hu,52,fall,2013,Original,12,N/A,83,Kids,[],['Fantasy'],[]
45504,Ruyi Ku Bao: Fei Li Niu,52,fall,2013,Original,12,N/A,82,Kids,[],['Fantasy'],[]
20507,Noragami,12,winter,2014,Manga,24,7.94,2180721,Shounen,['Mythology'],"['Action', 'Fantasy']",['Bones']
18897,Nisekoi,20,winter,2014,Manga,24,7.56,1178746,Shounen,"['Harem', 'School']","['Comedy', 'Romance']",['Shaft']
18671,Chuunibyou demo Koi ga Shitai! Ren,12,winter,2014,Light novel,23,7.55,748850,NG,['School'],"['Comedy', 'Romance']",['Kyoto Animation']
20541,Mikakunin de Shinkoukei,12,winter,2014,4-koma manga,23,7.36,398702,NG,['School'],"['Comedy', 'Romance', 'Supernatural']",['Doga Kobo']
20031,D-Frag!,12,winter,2014,Manga,24,7.5,395130,Seinen,"['School', 'Strategy Game']",['Comedy'],['Brain&#039;s Base']
20057,Space☆Dandy,13,winter,2014,Original,24,7.88,360629,NG,"['Adult Cast', 'Space']","['Comedy', 'Sci-Fi']",['Bones']
21085,Witch Craft Works,12,winter,2014,Manga,23,6.99,343911,Seinen,['School'],"['Action', 'Supernatural']",['J.C.Staff']
20689,Hamatora The Animation,12,winter,2014,Mixed media,24,7.25,304978,NG,"['Detective', 'Super Power']","['Action', 'Mystery', 'Supernatural']",['NAZ']
20047,Sakura Trick,12,winter,2014,4-koma manga,24,6.95,263618,Seinen,['School'],"['Comedy', 'Girls Love']",['Studio Deen']
20847,Seitokai Yakuindomo*,13,winter,2014,4-koma manga,23,7.68,258205,Shounen,"['Gag Humor', 'School']",['Comedy'],['GoHands']
19769,Mahou Sensou,12,winter,2014,Light novel,24,5.96,254543,NG,['School'],"['Action', 'Fantasy']",['Madhouse']
18139,Tonari no Seki-kun,21,winter,2014,Manga,7,7.53,239551,Seinen,['School'],['Comedy'],['Shin-Ei Animation']
18095,Nourin,12,winter,2014,Light novel,24,6.74,193544,NG,"['Parody', 'School']","['Comedy', 'Romance', 'Ecchi']",['SILVER LINK.']
19315,Pupa,12,winter,2014,Manga,4,3.28,190769,NG,"['Gore', 'Psychological']","['Fantasy', 'Horror', 'Suspense']",['Studio Deen']
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",12,winter,2014,Manga,23,6.19,173434,Shounen,[],"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Project No.9']
20457,"Inari, Konkon, Koi Iroha.",10,winter,2014,Manga,24,7.19,167110,Seinen,"['Mythology', 'School']","['Comedy', 'Romance', 'Supernatural']",['Production IMS']
15565,Maken-Ki! Two,10,winter,2014,Manga,24,6.14,158495,Shounen,"['Harem', 'Martial Arts', 'School', 'Super Power']","['Action', 'Ecchi']",['Xebec']
20973,Sekai Seifuku: Bouryaku no Zvezda,12,winter,2014,Original,24,7.04,147187,NG,['Super Power'],"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['A-1 Pictures']
19363,Gin no Saji 2nd Season,11,winter,2014,Manga,24,8.27,147010,Shounen,['School'],['Comedy'],['A-1 Pictures']
20431,Hoozuki no Reitetsu,13,winter,2014,Manga,24,7.77,132924,Seinen,['Mythology'],"['Comedy', 'Fantasy']",['Wit Studio']
20931,Oneechan ga Kita,12,winter,2014,4-koma manga,3,6.32,121177,NG,[],"['Comedy', 'Slice of Life']",['C2C']
19117,Toaru Hikuushi e no Koiuta,13,winter,2014,Light novel,24,7.15,101407,NG,[],"['Adventure', 'Drama', 'Romance']",['TMS Entertainment']
21177,Nobunaga the Fool,24,winter,2014,Other,24,6.64,99942,NG,"['Historical', 'Mecha']","['Action', 'Sci-Fi']",['Satelight']
21437,Buddy Complex,13,winter,2014,Original,23,7.12,90689,NG,"['Mecha', 'Time Travel']","['Action', 'Sci-Fi']",['Sunrise']
20555,SoniAni: Super Sonico The Animation,12,winter,2014,Other,23,6.08,88108,NG,"['Adult Cast', 'Music']",['Comedy'],['White Fox']
19855,Nobunagun,13,winter,2014,Manga,24,6.66,66035,NG,['Super Power'],"['Action', 'Sci-Fi']",['Bridge']
20053,Wizard Barristers: Benmashi Cecil,12,winter,2014,Original,24,6.17,59176,NG,['Mecha'],"['Action', 'Fantasy']",['Arms']
19023,"Wake Up, Girls!",12,winter,2014,Original,24,6.98,55048,NG,"['Idols (Female)', 'Music']",['Drama'],[]
20533,Z/X: Ignition,12,winter,2014,Card game,24,6.48,40923,NG,['Strategy Game'],"['Adventure', 'Fantasy', 'Sci-Fi']",['Telecom Animation Film']
16123,Saki: Zenkoku-hen,13,winter,2014,Manga,24,7.4,37007,Seinen,"['School', 'Strategy Game']",['Slice of Life'],['Studio Gokumi']
19157,Youkai Watch,214,winter,2014,Game,23,6.64,33431,Kids,['Mythology'],"['Comedy', 'Supernatural']",['OLM']
21067,Strange+,12,winter,2014,Manga,3,5.96,32567,Josei,"['Adult Cast', 'Crossdressing', 'Detective', 'Parody']",['Comedy'],['Seven']
21325,Pupipo!,15,winter,2014,Manga,4,6.78,22084,NG,['School'],"['Comedy', 'Slice of Life', 'Supernatural']",['AIC PLUS+']
21407,Happiness Charge Precure!,49,winter,2014,Original,24,6.8,12876,NG,['Mahou Shoujo'],"['Action', 'Fantasy']",['Toei Animation']
21267,Go! Go! 575,4,winter,2014,Game,3,5.62,12387,NG,[],['Slice of Life'],[]
19067,Future Card Buddyfight,64,winter,2014,Card game,24,6.71,11517,NG,['Strategy Game'],[],[]
22013,Koukaku Kidoutai Nyuumon Arise,26,winter,2014,,4,6.66,7808,NG,[],['Comedy'],['Production I.G']
20267,Wooser no Sono Higurashi: Kakusei-hen,12,winter,2014,Web manga,4,6.56,6584,NG,[],"['Comedy', 'Fantasy', 'Slice of Life']",[]
21427,Minna Atsumare! Falcom Gakuen,13,winter,2014,4-koma manga,2,5.96,5921,Seinen,"['Parody', 'School']",['Comedy'],[]
21851,Tesagure! Bukatsumono Encore,12,winter,2014,Original,11,7.01,5064,NG,"['Parody', 'School']",['Comedy'],['Yaoyorozu']
22849,Nyamen,12,winter,2014,,5,5.43,1462,NG,[],['Comedy'],[]
22381,Nandaka Velonica,10,winter,2014,Original,10,5.94,1450,Kids,[],"['Comedy', 'Fantasy']",['Cyclone Graphics']
22541,Oniku Daisuki! Zeushi-kun,12,winter,2014,Original,1,5.47,653,NG,[],"['Comedy', 'Gourmet']",['DLE']
22503,Washimo,10,winter,2014,Picture book,10,5.64,615,Kids,['School'],"['Comedy', 'Sci-Fi', 'Slice of Life']",['Studio Deen']
21433,Chou Zenmairobo: Patrasche,13,winter,2014,,2,5.11,606,NG,"['Historical', 'Mecha', 'Parody']","['Comedy', 'Sci-Fi']",['Nippon Animation']
24845,Nyanfuru,124,winter,2014,Original,1,N/A,600,NG,['Music'],['Comedy'],['MMDGP']
23149,47 Todoufuken R,12,winter,2014,,5,5.54,592,Kids,[],['Comedy'],[]
21447,Meitantei Rascal,12,winter,2014,,5,N/A,579,Kids,[],"['Adventure', 'Mystery']",['Nippon Animation']
37225,Xiao Hua Xian,52,winter,2014,Game,13,N/A,558,Kids,['Mahou Shoujo'],['Fantasy'],['Taomee']
27459,Porong Porong Pororo 5,26,winter,2014,,11,5.62,516,Kids,['Racing'],[],[]
22755,Chikasugi Idol Akae-chan,12,winter,2014,Game,2,N/A,417,NG,"['Parody', 'Strategy Game']",['Comedy'],['DLE']
38072,Kkoma Bus Tayo 3,26,winter,2014,Original,11,5.48,354,Kids,['Racing'],[],[]
42654,Robocar Poli 3,26,winter,2014,Original,11,N/A,274,Kids,['Racing'],['Comedy'],[]
21981,Pic-lele,12,winter,2014,,1,N/A,267,Kids,[],[],['Kachidoki Studio']
48303,Wonder Balls,26,winter,2014,Original,3,N/A,152,Kids,[],['Comedy'],[]
48169,Dudadakung,26,winter,2014,Original,10,N/A,96,Kids,['Anthropomorphic'],['Fantasy'],[]
48159,Nohjima Jeongsinjul,26,winter,2014,Web manga,24,N/A,85,Kids,[],['Comedy'],[]
19815,No Game No Life,12,spring,2014,Light novel,23,8.06,2415024,NG,"['Isekai', 'Strategy Game']","['Comedy', 'Fantasy', 'Ecchi']",['Madhouse']
20583,Haikyuu!!,25,spring,2014,Manga,24,8.44,1996332,Shounen,"['School', 'Team Sports']",['Sports'],['Production I.G']
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,24,spring,2014,Manga,24,8.1,1234388,Shounen,[],"['Action', 'Adventure', 'Supernatural']",['David Production']
20785,Mahouka Koukou no Rettousei,26,spring,2014,Light novel,23,7.39,1078627,NG,['School'],"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",['Madhouse']
22043,Fairy Tail (2014),102,spring,2014,Manga,24,7.65,1008277,Shounen,[],"['Action', 'Adventure', 'Fantasy']",[]
20787,Black Bullet,13,spring,2014,Light novel,24,7.08,927018,NG,[],"['Action', 'Mystery', 'Sci-Fi']",[]
19163,Date A Live II,10,spring,2014,Light novel,28,7.18,647056,NG,"['Harem', 'School']","['Action', 'Fantasy', 'Romance', 'Sci-Fi']",['Production IMS']
21603,Mekakucity Actors,12,spring,2014,Mixed media,23,7.02,444124,NG,['Super Power'],"['Sci-Fi', 'Supernatural']",['Shaft']
